trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,danger_feedback,agent_id,w4_true,c_true,log_c_true,bias_true,prob_dan1,sim_response,correct,performance
27,1,32,1,1,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8275306871631091,0,0,0.6666666666666666
28,1,8,1,1,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.17127321601977447,1,0,0.6428571428571429
29,1,26,1,0,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8308558232054534,1,1,0.6551724137931034
30,1,2,1,0,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.1718486812413187,0,1,0.6666666666666666
31,1,31,0,1,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8299410367805794,1,1,0.6774193548387096
32,1,3,0,1,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.1700120667632106,0,1,0.6875
33,2,24,1,1,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16798161486607552,0,1,0.696969696969697
34,2,10,1,0,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8328386495261912,1,1,0.7058823529411765
35,2,4,1,1,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16884131947099645,0,1,0.7142857142857143
36,2,3,0,1,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16794072219339232,0,1,0.7222222222222222
37,2,31,0,1,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8305176247107194,1,1,0.7297297297297297
38,2,20,1,1,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16648723289176973,0,1,0.7368421052631579
39,2,8,1,1,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16659178945619496,0,1,0.7435897435897436
40,2,28,1,1,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8292554203742297,1,1,0.75
41,2,6,1,0,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16797812000353426,0,1,0.7560975609756098
42,2,30,1,0,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8325168592564989,1,1,0.7619047619047619
43,2,18,1,0,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.17010840222104204,0,1,0.7674418604651163
44,2,12,1,1,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8289948980556328,0,0,0.75
45,2,2,1,0,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16766014736667426,0,1,0.7555555555555555
46,2,21,0,0,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.17028744378465868,0,1,0.7608695652173914
47,2,19,0,1,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16910382115298853,0,1,0.7659574468085106
48,2,5,0,0,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16813594951488633,0,1,0.7708333333333334
49,2,9,0,0,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8312241371228689,1,1,0.7755102040816326
50,2,13,0,0,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8316973316930116,1,1,0.78
51,2,23,0,1,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.1679238676797584,0,1,0.7843137254901961
52,2,17,0,0,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16888568257934736,1,0,0.7692307692307693
53,2,32,1,1,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8310274934388487,1,1,0.7735849056603774
54,2,27,0,1,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8308182602597082,1,1,0.7777777777777778
55,2,15,0,1,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8318821928608651,0,0,0.7636363636363637
56,2,14,1,0,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8318821505546111,1,1,0.7678571428571429
57,2,7,0,1,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16898697141858066,0,1,0.7719298245614035
58,2,16,1,1,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8324309575393245,0,0,0.7586206896551724
59,2,11,0,1,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8315644319034977,1,1,0.7627118644067796
60,2,26,1,0,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8309554681337155,1,1,0.7666666666666667
61,2,22,1,0,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16807964920284868,1,0,0.7540983606557377
62,2,1,0,0,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16851464630135868,0,1,0.7580645161290323
63,2,25,0,0,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.830538051930222,1,1,0.7619047619047619
64,2,29,0,0,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8310419997170364,1,1,0.765625
65,3,16,1,1,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8320183851339245,1,1,0.7692307692307693
66,3,28,1,1,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8319972677737654,1,1,0.7727272727272727
67,3,29,0,0,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8311949115104577,1,1,0.7761194029850746
68,3,32,1,1,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.832790852334569,1,1,0.7794117647058824
69,3,18,1,0,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16794285439883722,0,1,0.782608695652174
70,3,6,1,0,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16796396786999918,0,1,0.7857142857142857
71,3,23,0,1,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16954243050234538,1,0,0.7746478873239436
72,3,11,0,1,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.832021714682289,1,1,0.7777777777777778
73,3,10,1,0,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8311489524887623,0,0,0.7671232876712328
74,3,1,0,0,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16771839732052732,0,1,0.7702702702702703
75,3,25,0,0,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8309097234060109,1,1,0.7733333333333333
76,3,27,0,1,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8327100895300428,0,0,0.7631578947368421
77,3,21,0,0,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16732642394411532,0,1,0.7662337662337663
78,3,4,1,1,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.1694864184344733,0,1,0.7692307692307693
79,3,15,0,1,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8320062481383088,1,1,0.7721518987341772
80,3,26,1,0,0,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.831322105068264,0,0,0.7625
81,3,8,1,1,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16808508265051825,1,0,0.7530864197530864
82,3,9,0,0,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8316803243545193,1,1,0.7560975609756098
83,3,17,0,0,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16900433404370035,0,1,0.7590361445783133
84,3,2,1,0,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16760725378226585,0,1,0.7619047619047619
85,3,14,1,0,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8303362057576277,1,1,0.7647058823529411
86,3,7,0,1,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16838263962430897,0,1,0.7674418604651163
87,3,31,0,1,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8322803703927355,1,1,0.7701149425287356
88,3,24,1,1,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16869994466467927,0,1,0.7727272727272727
89,3,30,1,0,1,1,1,1,102,0.8,2,0.6931471805599453,0.5,0.8314146684332323,1,1,0.7752808988764045
90,3,20,1,1,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16863218253814422,1,0,0.7666666666666667
91,3,13,0,0,1,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8320026444269017,1,1,0.7692307692307693
92,3,22,1,0,1,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16804063987465448,0,1,0.7717391304347826
93,3,5,0,0,1,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16862277488785615,0,1,0.7741935483870968
94,3,12,1,1,0,1,0,1,102,0.8,2,0.6931471805599453,0.5,0.8316642930128514,1,1,0.776595744680851
95,3,3,0,1,0,0,0,0,102,0.8,2,0.6931471805599453,0.5,0.16894409934948584,0,1,0.7789473684210526
96,3,19,0,1,0,0,1,0,102,0.8,2,0.6931471805599453,0.5,0.16862434198891987,0,1,0.78125
1,1,19,0,1,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8320183851339245,0,0,0.5
5,1,22,1,0,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16127789181578125,0,1,0.6
6,1,27,0,1,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8334156496907914,1,1,0.6666666666666666
7,1,9,0,0,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8411341918429657,1,1,0.7142857142857143
8,1,29,0,0,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8236776380501797,0,0,0.625
9,1,16,1,1,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8263447033095525,0,0,0.5555555555555556
10,1,17,0,0,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16842398500979308,0,1,0.6
11,1,21,0,0,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.1616390126362352,0,1,0.6363636363636364
12,1,30,1,0,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8192031832385046,1,1,0.6666666666666666
13,1,23,0,1,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16380320274878843,1,0,0.6153846153846154
14,1,4,1,1,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.17821312881932655,0,1,0.6428571428571429
15,1,1,0,0,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.1724326969705554,0,1,0.6666666666666666
16,1,20,1,1,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16566608126942078,0,1,0.6875
17,1,13,0,0,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8371595918795398,1,1,0.7058823529411765
18,1,12,1,1,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8313655192507655,1,1,0.7222222222222222
19,1,14,1,0,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8382600409401695,0,0,0.6842105263157895
20,1,10,1,0,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8364300694069197,1,1,0.7
21,1,24,1,1,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16411558477069546,1,0,0.6666666666666666
22,1,28,1,1,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8238546433959951,0,0,0.6363636363636364
23,1,18,1,0,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.1656764809934296,0,1,0.6521739130434783
24,1,5,0,0,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.17435751646153388,0,1,0.6666666666666666
25,1,25,0,0,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.826070867805852,1,1,0.68
26,1,6,1,0,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.1729298164808723,0,1,0.6923076923076923
27,1,32,1,1,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8275306871631091,0,0,0.6666666666666666
28,1,8,1,1,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.17127321601977447,1,0,0.6428571428571429
29,1,26,1,0,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8308558232054534,1,1,0.6551724137931034
30,1,2,1,0,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.1718486812413187,0,1,0.6666666666666666
31,1,31,0,1,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8299410367805794,1,1,0.6774193548387096
32,1,3,0,1,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.1700120667632106,0,1,0.6875
33,2,24,1,1,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16798161486607552,0,1,0.696969696969697
34,2,10,1,0,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8328386495261912,1,1,0.7058823529411765
35,2,4,1,1,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16884131947099645,0,1,0.7142857142857143
36,2,3,0,1,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16794072219339232,0,1,0.7222222222222222
37,2,31,0,1,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8305176247107194,1,1,0.7297297297297297
38,2,20,1,1,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16648723289176973,0,1,0.7368421052631579
39,2,8,1,1,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16659178945619496,0,1,0.7435897435897436
40,2,28,1,1,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8292554203742297,1,1,0.75
41,2,6,1,0,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16797812000353426,0,1,0.7560975609756098
42,2,30,1,0,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8325168592564989,1,1,0.7619047619047619
43,2,18,1,0,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.17010840222104204,0,1,0.7674418604651163
44,2,12,1,1,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8289948980556328,0,0,0.75
45,2,2,1,0,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16766014736667426,0,1,0.7555555555555555
46,2,21,0,0,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.17028744378465868,0,1,0.7608695652173914
47,2,19,0,1,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16910382115298853,0,1,0.7659574468085106
48,2,5,0,0,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16813594951488633,0,1,0.7708333333333334
49,2,9,0,0,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8312241371228689,1,1,0.7755102040816326
50,2,13,0,0,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8316973316930116,1,1,0.78
51,2,23,0,1,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.1679238676797584,0,1,0.7843137254901961
52,2,17,0,0,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16888568257934736,1,0,0.7692307692307693
53,2,32,1,1,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8310274934388487,1,1,0.7735849056603774
54,2,27,0,1,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8308182602597082,1,1,0.7777777777777778
55,2,15,0,1,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8318821928608651,0,0,0.7636363636363637
56,2,14,1,0,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8318821505546111,1,1,0.7678571428571429
57,2,7,0,1,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16898697141858066,0,1,0.7719298245614035
58,2,16,1,1,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8324309575393245,0,0,0.7586206896551724
59,2,11,0,1,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8315644319034977,1,1,0.7627118644067796
60,2,26,1,0,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8309554681337155,1,1,0.7666666666666667
61,2,22,1,0,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16807964920284868,1,0,0.7540983606557377
62,2,1,0,0,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16851464630135868,0,1,0.7580645161290323
63,2,25,0,0,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.830538051930222,1,1,0.7619047619047619
64,2,29,0,0,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8310419997170364,1,1,0.765625
65,3,16,1,1,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8320183851339245,1,1,0.7692307692307693
66,3,28,1,1,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8319972677737654,1,1,0.7727272727272727
67,3,29,0,0,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8311949115104577,1,1,0.7761194029850746
68,3,32,1,1,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.832790852334569,1,1,0.7794117647058824
69,3,18,1,0,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16794285439883722,0,1,0.782608695652174
70,3,6,1,0,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16796396786999918,0,1,0.7857142857142857
71,3,23,0,1,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16954243050234538,1,0,0.7746478873239436
72,3,11,0,1,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.832021714682289,1,1,0.7777777777777778
73,3,10,1,0,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8311489524887623,0,0,0.7671232876712328
74,3,1,0,0,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16771839732052732,0,1,0.7702702702702703
75,3,25,0,0,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8309097234060109,1,1,0.7733333333333333
76,3,27,0,1,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8327100895300428,0,0,0.7631578947368421
77,3,21,0,0,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16732642394411532,0,1,0.7662337662337663
78,3,4,1,1,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.1694864184344733,0,1,0.7692307692307693
79,3,15,0,1,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8320062481383088,1,1,0.7721518987341772
80,3,26,1,0,0,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.831322105068264,0,0,0.7625
81,3,8,1,1,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16808508265051825,1,0,0.7530864197530864
82,3,9,0,0,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8316803243545193,1,1,0.7560975609756098
83,3,17,0,0,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16900433404370035,0,1,0.7590361445783133
84,3,2,1,0,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16760725378226585,0,1,0.7619047619047619
85,3,14,1,0,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8303362057576277,1,1,0.7647058823529411
86,3,7,0,1,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16838263962430897,0,1,0.7674418604651163
87,3,31,0,1,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8322803703927355,1,1,0.7701149425287356
88,3,24,1,1,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16869994466467927,0,1,0.7727272727272727
89,3,30,1,0,1,1,1,1,103,0.8,2,0.6931471805599453,0.5,0.8314146684332323,1,1,0.7752808988764045
90,3,20,1,1,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16863218253814422,1,0,0.7666666666666667
91,3,13,0,0,1,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8320026444269017,1,1,0.7692307692307693
92,3,22,1,0,1,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16804063987465448,0,1,0.7717391304347826
93,3,5,0,0,1,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16862277488785615,0,1,0.7741935483870968
94,3,12,1,1,0,1,0,1,103,0.8,2,0.6931471805599453,0.5,0.8316642930128514,1,1,0.776595744680851
95,3,3,0,1,0,0,0,0,103,0.8,2,0.6931471805599453,0.5,0.16894409934948584,0,1,0.7789473684210526
96,3,19,0,1,0,0,1,0,103,0.8,2,0.6931471805599453,0.5,0.16862434198891987,0,1,0.78125
1,1,19,0,1,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8320183851339245,0,0,0.5
5,1,22,1,0,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16127789181578125,0,1,0.6
6,1,27,0,1,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8334156496907914,1,1,0.6666666666666666
7,1,9,0,0,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8411341918429657,1,1,0.7142857142857143
8,1,29,0,0,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8236776380501797,0,0,0.625
9,1,16,1,1,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8263447033095525,0,0,0.5555555555555556
10,1,17,0,0,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16842398500979308,0,1,0.6
11,1,21,0,0,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.1616390126362352,0,1,0.6363636363636364
12,1,30,1,0,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8192031832385046,1,1,0.6666666666666666
13,1,23,0,1,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16380320274878843,1,0,0.6153846153846154
14,1,4,1,1,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.17821312881932655,0,1,0.6428571428571429
15,1,1,0,0,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.1724326969705554,0,1,0.6666666666666666
16,1,20,1,1,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16566608126942078,0,1,0.6875
17,1,13,0,0,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8371595918795398,1,1,0.7058823529411765
18,1,12,1,1,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8313655192507655,1,1,0.7222222222222222
19,1,14,1,0,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8382600409401695,0,0,0.6842105263157895
20,1,10,1,0,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8364300694069197,1,1,0.7
21,1,24,1,1,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16411558477069546,1,0,0.6666666666666666
22,1,28,1,1,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8238546433959951,0,0,0.6363636363636364
23,1,18,1,0,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.1656764809934296,0,1,0.6521739130434783
24,1,5,0,0,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.17435751646153388,0,1,0.6666666666666666
25,1,25,0,0,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.826070867805852,1,1,0.68
26,1,6,1,0,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.1729298164808723,0,1,0.6923076923076923
27,1,32,1,1,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8275306871631091,0,0,0.6666666666666666
28,1,8,1,1,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.17127321601977447,1,0,0.6428571428571429
29,1,26,1,0,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8308558232054534,1,1,0.6551724137931034
30,1,2,1,0,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.1718486812413187,0,1,0.6666666666666666
31,1,31,0,1,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8299410367805794,1,1,0.6774193548387096
32,1,3,0,1,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.1700120667632106,0,1,0.6875
33,2,24,1,1,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16798161486607552,0,1,0.696969696969697
34,2,10,1,0,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8328386495261912,1,1,0.7058823529411765
35,2,4,1,1,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16884131947099645,0,1,0.7142857142857143
36,2,3,0,1,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16794072219339232,0,1,0.7222222222222222
37,2,31,0,1,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8305176247107194,1,1,0.7297297297297297
38,2,20,1,1,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16648723289176973,0,1,0.7368421052631579
39,2,8,1,1,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16659178945619496,0,1,0.7435897435897436
40,2,28,1,1,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8292554203742297,1,1,0.75
41,2,6,1,0,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16797812000353426,0,1,0.7560975609756098
42,2,30,1,0,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8325168592564989,1,1,0.7619047619047619
43,2,18,1,0,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.17010840222104204,0,1,0.7674418604651163
44,2,12,1,1,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8289948980556328,0,0,0.75
45,2,2,1,0,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16766014736667426,0,1,0.7555555555555555
46,2,21,0,0,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.17028744378465868,0,1,0.7608695652173914
47,2,19,0,1,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16910382115298853,0,1,0.7659574468085106
48,2,5,0,0,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16813594951488633,0,1,0.7708333333333334
49,2,9,0,0,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8312241371228689,1,1,0.7755102040816326
50,2,13,0,0,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8316973316930116,1,1,0.78
51,2,23,0,1,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.1679238676797584,0,1,0.7843137254901961
52,2,17,0,0,0,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16888568257934736,1,0,0.7692307692307693
53,2,32,1,1,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8310274934388487,1,1,0.7735849056603774
54,2,27,0,1,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8308182602597082,1,1,0.7777777777777778
55,2,15,0,1,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8318821928608651,0,0,0.7636363636363637
56,2,14,1,0,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8318821505546111,1,1,0.7678571428571429
57,2,7,0,1,1,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16898697141858066,0,1,0.7719298245614035
58,2,16,1,1,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8324309575393245,0,0,0.7586206896551724
59,2,11,0,1,0,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8315644319034977,1,1,0.7627118644067796
60,2,26,1,0,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8309554681337155,1,1,0.7666666666666667
61,2,22,1,0,1,0,1,0,104,0.8,2,0.6931471805599453,0.5,0.16807964920284868,1,0,0.7540983606557377
62,2,1,0,0,0,0,0,0,104,0.8,2,0.6931471805599453,0.5,0.16851464630135868,0,1,0.7580645161290323
63,2,25,0,0,0,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.830538051930222,1,1,0.7619047619047619
64,2,29,0,0,1,1,1,1,104,0.8,2,0.6931471805599453,0.5,0.8310419997170364,1,1,0.765625
65,3,16,1,1,1,1,0,1,104,0.8,2,0.6931471805599453,0.5,0.8320183851339245,1,1,0.7692307692307693
