trial_within_subject,block,stimulus_id,feature1,feature2,feature3,feature4,feature5,danger_feedback,agent_id,w1_true,w2_true,c_true,log_c_true,bias_true,prob_dan1,sim_response,correct,performance
67,3,29,0,0,1,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5357939031132511,1,1,0.5074626865671642
68,3,32,1,1,1,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5386384160370127,1,1,0.5147058823529411
69,3,18,1,0,0,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4642518119002926,1,0,0.5072463768115942
70,3,6,1,0,1,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4628873283240502,0,1,0.5142857142857142
71,3,23,0,1,1,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46382963337915295,1,0,0.5070422535211268
72,3,11,0,1,0,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536592032841377,1,1,0.5138888888888888
73,3,10,1,0,0,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5369377115717312,0,0,0.5068493150684932
74,3,1,0,0,0,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46225496634728075,0,1,0.5135135135135135
75,3,25,0,0,0,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5358193434309982,1,1,0.52
76,3,27,0,1,0,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374273097707303,0,0,0.5131578947368421
77,3,21,0,0,1,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46279889564275994,1,0,0.5064935064935064
78,3,4,1,1,0,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4636336110535468,0,1,0.5128205128205128
79,3,15,0,1,1,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536939175456944,1,1,0.5189873417721519
80,3,26,1,0,0,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5368285501840969,0,0,0.5125
81,3,8,1,1,1,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46211450722981057,1,0,0.5061728395061729
82,3,9,0,0,0,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5372311897453016,0,0,0.5
83,3,17,0,0,0,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46443615931659404,0,1,0.5060240963855421
84,3,2,1,0,0,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4615469341711718,0,1,0.5119047619047619
85,3,14,1,0,1,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5350592897215302,0,0,0.5058823529411764
86,3,7,0,1,1,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46317957422073935,0,1,0.5116279069767442
87,3,31,0,1,1,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5378784463936672,1,1,0.5172413793103449
88,3,24,1,1,1,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4631487051036859,1,0,0.5113636363636364
89,3,30,1,0,1,1,1,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5366583637605923,1,1,0.5168539325842697
90,3,20,1,1,0,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.463022536187897,1,0,0.5111111111111111
91,3,13,0,0,1,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5380212952426479,0,0,0.5054945054945055
92,3,22,1,0,1,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46143611757450637,0,1,0.5108695652173914
93,3,5,0,0,1,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46480461696094183,0,1,0.5161290322580645
94,3,12,1,1,0,1,0,1,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5356249807819077,1,1,0.5212765957446809
95,3,3,0,1,0,0,0,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4639505280787031,0,1,0.5263157894736842
96,3,19,0,1,0,0,1,0,33,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46354358435757737,0,1,0.53125
1,1,19,0,1,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.546563941786353,0,0,0.5
5,1,22,1,0,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4500113499208404,0,1,0.6
6,1,27,0,1,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5392631353601496,0,0,0.5
7,1,9,0,0,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5607727150407176,1,1,0.5714285714285714
8,1,29,0,0,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5402469233090424,0,0,0.5
9,1,16,1,1,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5248833779885731,0,0,0.4444444444444444
10,1,17,0,0,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46418275437511386,0,1,0.5
11,1,21,0,0,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.45599471145582604,1,0,0.45454545454545453
12,1,30,1,0,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5211570205700624,1,1,0.5
13,1,23,0,1,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4503737849123667,1,0,0.46153846153846156
14,1,4,1,1,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.48020022406941876,1,0,0.42857142857142855
15,1,1,0,0,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4703271994591682,1,0,0.4
16,1,20,1,1,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.45964154228699117,0,1,0.4375
17,1,13,0,0,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5461231280090215,1,1,0.47058823529411764
18,1,12,1,1,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.53853974371939,1,1,0.5
19,1,14,1,0,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5464658251522606,0,0,0.47368421052631576
20,1,10,1,0,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5492653593701311,0,0,0.45
21,1,24,1,1,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.45872004122778653,1,0,0.42857142857142855
22,1,28,1,1,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5279488344537762,0,0,0.4090909090909091
23,1,18,1,0,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4590915696737086,0,1,0.43478260869565216
24,1,5,0,0,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.47054569402852287,1,0,0.4166666666666667
25,1,25,0,0,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5252858192981744,1,1,0.44
26,1,6,1,0,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.47238034322704386,0,1,0.46153846153846156
27,1,32,1,1,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5309877343853717,0,0,0.4444444444444444
28,1,8,1,1,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46934245224246435,1,0,0.42857142857142855
29,1,26,1,0,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5342418023788192,1,1,0.4482758620689655
30,1,2,1,0,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.467606078385732,0,1,0.4666666666666667
31,1,31,0,1,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5351063118851506,0,0,0.45161290322580644
32,1,3,0,1,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46563398908306786,0,1,0.46875
33,2,24,1,1,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46257015465625045,0,1,0.48484848484848486
34,2,10,1,0,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5371554051519525,1,1,0.5
35,2,4,1,1,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46416769763358795,1,0,0.4857142857142857
36,2,3,0,1,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46420574372984247,0,1,0.5
37,2,31,0,1,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536713460386114,0,0,0.4864864864864865
38,2,20,1,1,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4610936321560648,0,1,0.5
39,2,8,1,1,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4599495429843692,0,1,0.5128205128205128
40,2,28,1,1,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5334033617366964,0,0,0.5
41,2,6,1,0,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4598193936123417,0,1,0.5121951219512195
42,2,30,1,0,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5361425190723251,1,1,0.5238095238095238
43,2,18,1,0,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4635560921076173,1,0,0.5116279069767442
44,2,12,1,1,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5323282310461626,0,0,0.5
45,2,2,1,0,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4601478537688806,0,1,0.5111111111111111
46,2,21,0,0,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4672799523531938,1,0,0.5
47,2,19,0,1,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46517043423553983,0,1,0.5106382978723404
48,2,5,0,0,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46248410887804886,1,0,0.5
49,2,9,0,0,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5355275584050675,1,1,0.5102040816326531
50,2,13,0,0,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374402477461446,1,1,0.52
51,2,23,0,1,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46388212244712185,0,1,0.5294117647058824
52,2,17,0,0,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4630433942248315,1,0,0.5192307692307693
53,2,32,1,1,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5366091653726752,1,1,0.5283018867924528
54,2,27,0,1,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5352958996707925,1,1,0.5370370370370371
55,2,15,0,1,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5373526774232332,0,0,0.5272727272727272
56,2,14,1,0,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5367487728486018,1,1,0.5357142857142857
57,2,7,0,1,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4637939685169803,1,0,0.5263157894736842
58,2,16,1,1,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5386483851435336,0,0,0.5172413793103449
59,2,11,0,1,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5364254975448224,0,0,0.5084745762711864
60,2,26,1,0,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5368485703711992,1,1,0.5166666666666667
61,2,22,1,0,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4636021483821204,1,0,0.5081967213114754
62,2,1,0,0,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.463087721127806,1,0,0.5
63,2,25,0,0,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5346112723500671,0,0,0.49206349206349204
64,2,29,0,0,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5359523955974121,1,1,0.5
65,3,16,1,1,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374298453437495,0,0,0.49230769230769234
66,3,28,1,1,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5377653396675899,1,1,0.5
67,3,29,0,0,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5357939031132511,1,1,0.5074626865671642
68,3,32,1,1,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5386384160370127,1,1,0.5147058823529411
69,3,18,1,0,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4642518119002926,1,0,0.5072463768115942
70,3,6,1,0,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4628873283240502,0,1,0.5142857142857142
71,3,23,0,1,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46382963337915295,1,0,0.5070422535211268
72,3,11,0,1,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536592032841377,1,1,0.5138888888888888
73,3,10,1,0,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5369377115717312,0,0,0.5068493150684932
74,3,1,0,0,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46225496634728075,0,1,0.5135135135135135
75,3,25,0,0,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5358193434309982,1,1,0.52
76,3,27,0,1,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374273097707303,0,0,0.5131578947368421
77,3,21,0,0,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46279889564275994,1,0,0.5064935064935064
78,3,4,1,1,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4636336110535468,0,1,0.5128205128205128
79,3,15,0,1,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536939175456944,1,1,0.5189873417721519
80,3,26,1,0,0,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5368285501840969,0,0,0.5125
81,3,8,1,1,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46211450722981057,1,0,0.5061728395061729
82,3,9,0,0,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5372311897453016,0,0,0.5
83,3,17,0,0,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46443615931659404,0,1,0.5060240963855421
84,3,2,1,0,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4615469341711718,0,1,0.5119047619047619
85,3,14,1,0,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5350592897215302,0,0,0.5058823529411764
86,3,7,0,1,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46317957422073935,0,1,0.5116279069767442
87,3,31,0,1,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5378784463936672,1,1,0.5172413793103449
88,3,24,1,1,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4631487051036859,1,0,0.5113636363636364
89,3,30,1,0,1,1,1,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5366583637605923,1,1,0.5168539325842697
90,3,20,1,1,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.463022536187897,1,0,0.5111111111111111
91,3,13,0,0,1,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5380212952426479,0,0,0.5054945054945055
92,3,22,1,0,1,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46143611757450637,0,1,0.5108695652173914
93,3,5,0,0,1,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46480461696094183,0,1,0.5161290322580645
94,3,12,1,1,0,1,0,1,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5356249807819077,1,1,0.5212765957446809
95,3,3,0,1,0,0,0,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4639505280787031,0,1,0.5263157894736842
96,3,19,0,1,0,0,1,0,34,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46354358435757737,0,1,0.53125
1,1,19,0,1,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5,1,0,0
2,1,7,0,1,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5,0,1,0.5
3,1,15,0,1,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5,1,1,0.6666666666666666
4,1,11,0,1,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.546563941786353,0,0,0.5
5,1,22,1,0,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4500113499208404,0,1,0.6
6,1,27,0,1,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5392631353601496,0,0,0.5
7,1,9,0,0,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5607727150407176,1,1,0.5714285714285714
8,1,29,0,0,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5402469233090424,0,0,0.5
9,1,16,1,1,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5248833779885731,0,0,0.4444444444444444
10,1,17,0,0,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46418275437511386,0,1,0.5
11,1,21,0,0,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.45599471145582604,1,0,0.45454545454545453
12,1,30,1,0,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5211570205700624,1,1,0.5
13,1,23,0,1,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4503737849123667,1,0,0.46153846153846156
14,1,4,1,1,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.48020022406941876,1,0,0.42857142857142855
15,1,1,0,0,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4703271994591682,1,0,0.4
16,1,20,1,1,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.45964154228699117,0,1,0.4375
17,1,13,0,0,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5461231280090215,1,1,0.47058823529411764
18,1,12,1,1,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.53853974371939,1,1,0.5
19,1,14,1,0,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5464658251522606,0,0,0.47368421052631576
20,1,10,1,0,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5492653593701311,0,0,0.45
21,1,24,1,1,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.45872004122778653,1,0,0.42857142857142855
22,1,28,1,1,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5279488344537762,0,0,0.4090909090909091
23,1,18,1,0,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4590915696737086,0,1,0.43478260869565216
24,1,5,0,0,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.47054569402852287,1,0,0.4166666666666667
25,1,25,0,0,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5252858192981744,1,1,0.44
26,1,6,1,0,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.47238034322704386,0,1,0.46153846153846156
27,1,32,1,1,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5309877343853717,0,0,0.4444444444444444
28,1,8,1,1,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46934245224246435,1,0,0.42857142857142855
29,1,26,1,0,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5342418023788192,1,1,0.4482758620689655
30,1,2,1,0,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.467606078385732,0,1,0.4666666666666667
31,1,31,0,1,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5351063118851506,0,0,0.45161290322580644
32,1,3,0,1,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46563398908306786,0,1,0.46875
33,2,24,1,1,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46257015465625045,0,1,0.48484848484848486
34,2,10,1,0,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5371554051519525,1,1,0.5
35,2,4,1,1,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46416769763358795,1,0,0.4857142857142857
36,2,3,0,1,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46420574372984247,0,1,0.5
37,2,31,0,1,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536713460386114,0,0,0.4864864864864865
38,2,20,1,1,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4610936321560648,0,1,0.5
39,2,8,1,1,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4599495429843692,0,1,0.5128205128205128
40,2,28,1,1,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5334033617366964,0,0,0.5
41,2,6,1,0,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4598193936123417,0,1,0.5121951219512195
42,2,30,1,0,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5361425190723251,1,1,0.5238095238095238
43,2,18,1,0,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4635560921076173,1,0,0.5116279069767442
44,2,12,1,1,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5323282310461626,0,0,0.5
45,2,2,1,0,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4601478537688806,0,1,0.5111111111111111
46,2,21,0,0,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4672799523531938,1,0,0.5
47,2,19,0,1,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46517043423553983,0,1,0.5106382978723404
48,2,5,0,0,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46248410887804886,1,0,0.5
49,2,9,0,0,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5355275584050675,1,1,0.5102040816326531
50,2,13,0,0,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374402477461446,1,1,0.52
51,2,23,0,1,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46388212244712185,0,1,0.5294117647058824
52,2,17,0,0,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4630433942248315,1,0,0.5192307692307693
53,2,32,1,1,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5366091653726752,1,1,0.5283018867924528
54,2,27,0,1,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5352958996707925,1,1,0.5370370370370371
55,2,15,0,1,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5373526774232332,0,0,0.5272727272727272
56,2,14,1,0,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5367487728486018,1,1,0.5357142857142857
57,2,7,0,1,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4637939685169803,1,0,0.5263157894736842
58,2,16,1,1,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5386483851435336,0,0,0.5172413793103449
59,2,11,0,1,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5364254975448224,0,0,0.5084745762711864
60,2,26,1,0,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5368485703711992,1,1,0.5166666666666667
61,2,22,1,0,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4636021483821204,1,0,0.5081967213114754
62,2,1,0,0,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.463087721127806,1,0,0.5
63,2,25,0,0,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5346112723500671,0,0,0.49206349206349204
64,2,29,0,0,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5359523955974121,1,1,0.5
65,3,16,1,1,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374298453437495,0,0,0.49230769230769234
66,3,28,1,1,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5377653396675899,1,1,0.5
67,3,29,0,0,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5357939031132511,1,1,0.5074626865671642
68,3,32,1,1,1,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5386384160370127,1,1,0.5147058823529411
69,3,18,1,0,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4642518119002926,1,0,0.5072463768115942
70,3,6,1,0,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4628873283240502,0,1,0.5142857142857142
71,3,23,0,1,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46382963337915295,1,0,0.5070422535211268
72,3,11,0,1,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536592032841377,1,1,0.5138888888888888
73,3,10,1,0,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5369377115717312,0,0,0.5068493150684932
74,3,1,0,0,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46225496634728075,0,1,0.5135135135135135
75,3,25,0,0,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5358193434309982,1,1,0.52
76,3,27,0,1,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5374273097707303,0,0,0.5131578947368421
77,3,21,0,0,1,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46279889564275994,1,0,0.5064935064935064
78,3,4,1,1,0,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.4636336110535468,0,1,0.5128205128205128
79,3,15,0,1,1,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.536939175456944,1,1,0.5189873417721519
80,3,26,1,0,0,1,1,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5368285501840969,0,0,0.5125
81,3,8,1,1,1,0,0,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46211450722981057,1,0,0.5061728395061729
82,3,9,0,0,0,1,0,1,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.5372311897453016,0,0,0.5
83,3,17,0,0,0,0,1,0,35,0.4,0.05,0.5,-0.6931471805599453,0.5,0.46443615931659404,0,1,0.5060240963855421
