trial,Choice_RL,Opponent_RA,Feedback_RL,Feedback_RA,RL_estimated_value_left,RL_estimated_value_right,true_alpha,true_tau,cumulative_rate
60,0,1,0,1,0.009000909090900011,0.9909990909091,0.9,1,0.55
61,1,0,0,1,9.000909090900004e-4,0.99909990909091,0.9,1,0.5573770491803278
62,1,1,1,0,9.000909090900004e-4,0.99909990909091,0.9,1,0.5645161290322581
63,1,1,1,0,9.000909090900004e-4,0.99909990909091,0.9,1,0.5714285714285714
64,1,0,0,1,9.000909090900004e-4,0.99909990909091,0.9,1,0.578125
65,1,1,1,0,9.000909090900004e-4,0.99909990909091,0.9,1,0.5846153846153846
66,1,0,0,1,9.000909090900004e-4,0.99909990909091,0.9,1,0.5909090909090909
67,0,0,1,0,9.000909090900004e-4,0.99909990909091,0.9,1,0.582089552238806
68,0,0,1,0,0.900090009090909,0.09990999090909103,0.9,1,0.5735294117647058
69,0,1,0,1,0.9900090009090909,0.009990999090909058,0.9,1,0.5652173913043478
70,1,1,1,0,0.09900090009090912,0.9009990999090909,0.9,1,0.5714285714285714
71,1,1,1,0,0.09900090009090912,0.9009990999090909,0.9,1,0.5774647887323944
72,1,1,1,0,0.09900090009090912,0.9009990999090909,0.9,1,0.5833333333333334
73,1,1,1,0,0.09900090009090912,0.9009990999090909,0.9,1,0.589041095890411
74,1,1,1,0,0.09900090009090912,0.9009990999090909,0.9,1,0.5945945945945946
75,0,1,0,1,0.09900090009090912,0.9009990999090909,0.9,1,0.5866666666666667
76,0,0,1,0,0.009900090009090909,0.9900999099909091,0.9,1,0.5789473684210527
77,1,1,1,0,0.9009900090009091,0.09900999099909091,0.9,1,0.5844155844155844
78,0,1,0,1,0.9009900090009091,0.09900999099909091,0.9,1,0.5769230769230769
79,0,0,1,0,0.09009900090009093,0.9099009990999091,0.9,1,0.569620253164557
80,1,0,0,1,0.9090099000900091,0.09099009990999085,0.9,1,0.575
81,0,1,0,1,0.9090099000900091,0.09099009990999085,0.9,1,0.5679012345679012
82,0,0,1,0,0.09090099000900087,0.9090990099909991,0.9,1,0.5609756097560976
83,1,1,1,0,0.9090900990009001,0.0909099009990999,0.9,1,0.5662650602409639
84,0,1,0,1,0.9090900990009001,0.0909099009990999,0.9,1,0.5595238095238095
85,1,1,1,0,0.09090900990008999,0.90909099009991,0.9,1,0.5647058823529412
86,1,1,1,0,0.09090900990008999,0.90909099009991,0.9,1,0.5697674418604651
87,1,0,0,1,0.09090900990008999,0.90909099009991,0.9,1,0.5747126436781609
88,0,1,0,1,0.09090900990008999,0.90909099009991,0.9,1,0.5681818181818182
89,1,1,1,0,0.00909090099000899,0.990909099009991,0.9,1,0.5730337078651685
90,0,1,0,1,0.00909090099000899,0.990909099009991,0.9,1,0.5666666666666667
91,0,1,0,1,9.09090099000899e-4,0.9990909099009991,0.9,1,0.5604395604395604
92,1,0,0,1,9.090900990008988e-5,0.9999090909901,0.9,1,0.5652173913043478
93,0,1,0,1,9.090900990008988e-5,0.9999090909901,0.9,1,0.5591397849462365
94,1,1,1,0,9.090900990008983e-6,0.99999090909901,0.9,1,0.5638297872340425
95,1,1,1,0,9.090900990008983e-6,0.99999090909901,0.9,1,0.5684210526315789
96,1,1,1,0,9.090900990008983e-6,0.99999090909901,0.9,1,0.5729166666666666
97,0,1,0,1,9.090900990008983e-6,0.99999090909901,0.9,1,0.5670103092783505
98,1,0,0,1,9.090900990008979e-7,0.999999090909901,0.9,1,0.5714285714285714
99,1,0,0,1,9.090900990008979e-7,0.999999090909901,0.9,1,0.5757575757575758
100,1,1,1,0,9.090900990008979e-7,0.999999090909901,0.9,1,0.58
101,1,1,1,0,9.090900990008979e-7,0.999999090909901,0.9,1,0.5841584158415841
102,1,0,0,1,9.090900990008979e-7,0.999999090909901,0.9,1,0.5882352941176471
103,1,0,0,1,9.090900990008979e-7,0.999999090909901,0.9,1,0.5922330097087378
104,0,1,0,1,9.090900990008979e-7,0.999999090909901,0.9,1,0.5865384615384616
105,1,1,1,0,9.090900990008973e-8,0.9999999090909901,0.9,1,0.5904761904761905
106,1,1,1,0,9.090900990008973e-8,0.9999999090909901,0.9,1,0.5943396226415094
107,0,1,0,1,9.090900990008973e-8,0.9999999090909901,0.9,1,0.5887850467289719
108,0,0,1,0,9.090900990008965e-9,0.999999990909099,0.9,1,0.5833333333333334
109,1,1,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.5871559633027523
110,1,1,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.5909090909090909
111,1,1,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.5945945945945946
112,1,1,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.5982142857142857
113,1,1,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.6017699115044248
114,1,1,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.6052631578947368
115,0,0,1,0,0.9000000009090902,0.09999999909090984,0.9,1,0.6
116,0,1,0,1,0.990000000090909,0.00999999990909095,0.9,1,0.5948275862068966
117,1,1,1,0,0.09900000000909093,0.9009999999909091,0.9,1,0.5982905982905983
118,1,0,0,1,0.09900000000909093,0.9009999999909091,0.9,1,0.6016949152542372
119,1,1,1,0,0.09900000000909093,0.9009999999909091,0.9,1,0.6050420168067226
120,1,1,1,0,0.09900000000909093,0.9009999999909091,0.9,1,0.6083333333333333
1,1,0,0,1,0.5,0.5,0.9,5,1
2,1,1,1,0,0.5,0.5,0.9,5,1
3,0,1,0,1,0.5,0.5,0.9,5,0.6666666666666666
4,0,1,0,1,0.04999999999999999,0.95,0.9,5,0.5
5,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.6
6,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.6666666666666666
7,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.7142857142857143
8,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.75
9,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.7777777777777778
10,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.8
11,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.8181818181818182
12,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.8333333333333334
13,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.8461538461538461
14,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.8571428571428571
15,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.8666666666666667
16,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.875
17,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.8823529411764706
18,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.8888888888888888
19,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.8947368421052632
20,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9
21,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9047619047619048
22,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9090909090909091
23,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9130434782608695
24,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9166666666666666
25,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.92
26,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9230769230769231
27,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9259259259259259
28,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9285714285714286
29,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9310344827586207
30,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9333333333333333
31,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9354838709677419
32,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9375
33,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9393939393939394
34,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9411764705882353
35,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9428571428571428
36,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9444444444444444
37,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9459459459459459
38,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9473684210526315
39,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9487179487179487
40,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.95
41,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9512195121951219
42,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9523809523809523
43,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9534883720930233
44,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9545454545454546
45,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9555555555555556
46,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9565217391304348
47,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9574468085106383
48,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9583333333333334
49,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9591836734693877
50,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.96
51,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9607843137254902
52,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9615384615384616
53,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9622641509433962
54,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9629629629629629
55,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9636363636363636
56,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9642857142857143
57,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9649122807017544
58,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9655172413793104
59,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9661016949152542
60,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9666666666666667
61,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9672131147540983
62,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.967741935483871
63,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9682539682539683
64,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.96875
65,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9692307692307692
66,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9696969696969697
67,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9701492537313433
68,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9705882352941176
69,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9710144927536232
70,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9714285714285714
71,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.971830985915493
72,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9722222222222222
73,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9726027397260274
74,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.972972972972973
75,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9733333333333334
76,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9736842105263158
77,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.974025974025974
78,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.9743589743589743
79,1,1,1,0,0.0049999999999999975,0.995,0.9,5,0.9746835443037974
80,1,0,0,1,0.0049999999999999975,0.995,0.9,5,0.975
81,0,1,0,1,0.0049999999999999975,0.995,0.9,5,0.9629629629629629
82,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.9634146341463414
83,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.963855421686747
84,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.9642857142857143
85,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.9647058823529412
86,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.9651162790697675
87,1,0,0,1,4.999999999999996e-4,0.9995,0.9,5,0.9655172413793104
88,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.9659090909090909
89,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.9662921348314607
90,1,0,0,1,4.999999999999996e-4,0.9995,0.9,5,0.9666666666666667
91,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.967032967032967
92,1,1,1,0,4.999999999999996e-4,0.9995,0.9,5,0.967391304347826
93,1,0,0,1,4.999999999999996e-4,0.9995,0.9,5,0.967741935483871
94,0,1,0,1,4.999999999999996e-4,0.9995,0.9,5,0.9574468085106383
95,1,0,0,1,4.999999999999997e-5,0.99995,0.9,5,0.9578947368421052
96,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9583333333333334
97,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9587628865979382
98,1,0,0,1,4.999999999999997e-5,0.99995,0.9,5,0.9591836734693877
99,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9595959595959596
100,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.96
101,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9603960396039604
102,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9607843137254902
103,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9611650485436893
104,1,1,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9615384615384616
105,1,0,0,1,4.999999999999997e-5,0.99995,0.9,5,0.9619047619047619
106,1,0,0,1,4.999999999999997e-5,0.99995,0.9,5,0.9622641509433962
107,1,0,0,1,4.999999999999997e-5,0.99995,0.9,5,0.9626168224299065
108,0,0,1,0,4.999999999999997e-5,0.99995,0.9,5,0.9537037037037037
109,0,0,1,0,0.900005,0.09999499999999995,0.9,5,0.944954128440367
110,0,0,1,0,0.9900005000000001,0.009999499999999939,0.9,5,0.9363636363636364
111,0,1,0,1,0.99900005,9.999499999999717e-4,0.9,5,0.9279279279279279
112,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9285714285714286
113,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9292035398230089
114,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9298245614035088
115,1,0,0,1,0.09990000499999996,0.900099995,0.9,5,0.9304347826086956
116,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9310344827586207
117,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9316239316239316
118,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9322033898305084
119,1,1,1,0,0.09990000499999996,0.900099995,0.9,5,0.9327731092436975
120,0,1,0,1,0.09990000499999996,0.900099995,0.9,5,0.925
1,1,1,1,0,0.5,0.5,0.9,10,1
2,1,1,1,0,0.5,0.5,0.9,10,1
3,1,0,0,1,0.5,0.5,0.9,10,1
4,0,0,1,0,0.5,0.5,0.9,10,0.75
5,0,0,1,0,0.95,0.050000000000000044,0.9,10,0.6
6,0,1,0,1,0.995,0.0050000000000000044,0.9,10,0.5
7,0,0,1,0,0.09950000000000003,0.9005,0.9,10,0.42857142857142855
8,1,1,1,0,0.90995,0.09004999999999996,0.9,10,0.5
9,0,1,0,1,0.90995,0.09004999999999996,0.9,10,0.4444444444444444
10,1,1,1,0,0.09099499999999994,0.9090050000000001,0.9,10,0.5
11,1,1,1,0,0.09099499999999994,0.9090050000000001,0.9,10,0.5454545454545454
12,1,1,1,0,0.09099499999999994,0.9090050000000001,0.9,10,0.5833333333333334
13,1,0,0,1,0.09099499999999994,0.9090050000000001,0.9,10,0.6153846153846154
14,0,1,0,1,0.09099499999999994,0.9090050000000001,0.9,10,0.5714285714285714
15,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.6
16,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.625
17,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.6470588235294118
18,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.6666666666666666
19,1,0,0,1,0.009099499999999996,0.9909005,0.9,10,0.6842105263157895
20,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.7
21,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.7142857142857143
22,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.7272727272727273
23,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.7391304347826086
24,1,1,1,0,0.009099499999999996,0.9909005,0.9,10,0.75
25,1,0,0,1,0.009099499999999996,0.9909005,0.9,10,0.76
26,0,1,0,1,0.009099499999999996,0.9909005,0.9,10,0.7307692307692307
27,1,1,1,0,9.099499999999996e-4,0.99909005,0.9,10,0.7407407407407407
28,1,1,1,0,9.099499999999996e-4,0.99909005,0.9,10,0.75
29,1,0,0,1,9.099499999999996e-4,0.99909005,0.9,10,0.7586206896551724
30,0,1,0,1,9.099499999999996e-4,0.99909005,0.9,10,0.7333333333333333
31,1,0,0,1,9.099499999999996e-5,0.999909005,0.9,10,0.7419354838709677
32,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.75
33,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7575757575757576
34,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7647058823529411
35,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7714285714285715
36,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7777777777777778
37,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7837837837837838
38,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7894736842105263
39,1,1,1,0,9.099499999999996e-5,0.999909005,0.9,10,0.7948717948717948
40,1,0,0,1,9.099499999999996e-5,0.999909005,0.9,10,0.8
41,0,1,0,1,9.099499999999996e-5,0.999909005,0.9,10,0.7804878048780488
42,1,0,0,1,9.099499999999996e-6,0.9999909005,0.9,10,0.7857142857142857
43,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.7906976744186046
44,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.7954545454545454
45,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.8
46,1,0,0,1,9.099499999999996e-6,0.9999909005,0.9,10,0.8043478260869565
47,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.8085106382978723
48,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.8125
49,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.8163265306122449
50,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.82
51,1,0,0,1,9.099499999999996e-6,0.9999909005,0.9,10,0.8235294117647058
52,1,1,1,0,9.099499999999996e-6,0.9999909005,0.9,10,0.8269230769230769
53,1,0,0,1,9.099499999999996e-6,0.9999909005,0.9,10,0.8301886792452831
54,0,1,0,1,9.099499999999996e-6,0.9999909005,0.9,10,0.8148148148148148
55,1,0,0,1,9.099499999999996e-7,0.99999909005,0.9,10,0.8181818181818182
56,1,0,0,1,9.099499999999996e-7,0.99999909005,0.9,10,0.8214285714285714
57,1,1,1,0,9.099499999999996e-7,0.99999909005,0.9,10,0.8245614035087719
58,1,0,0,1,9.099499999999996e-7,0.99999909005,0.9,10,0.8275862068965517
59,0,1,0,1,9.099499999999996e-7,0.99999909005,0.9,10,0.8135593220338984
60,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8166666666666667
61,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.819672131147541
62,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8225806451612904
63,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8253968253968254
64,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.828125
65,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8307692307692308
66,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8333333333333334
67,1,0,0,1,9.099499999999992e-8,0.999999909005,0.9,10,0.835820895522388
68,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8382352941176471
69,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8405797101449275
70,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8428571428571429
71,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8450704225352113
72,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8472222222222222
73,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8493150684931506
74,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8513513513513513
75,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8533333333333334
76,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8552631578947368
77,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8571428571428571
78,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8589743589743589
79,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8607594936708861
80,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8625
81,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8641975308641975
82,1,0,0,1,9.099499999999992e-8,0.999999909005,0.9,10,0.8658536585365854
83,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8674698795180723
84,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8690476190476191
85,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8705882352941177
86,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.872093023255814
87,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8735632183908046
88,1,0,0,1,9.099499999999992e-8,0.999999909005,0.9,10,0.875
89,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8764044943820225
90,1,1,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8777777777777778
91,1,0,0,1,9.099499999999992e-8,0.999999909005,0.9,10,0.8791208791208791
92,0,0,1,0,9.099499999999992e-8,0.999999909005,0.9,10,0.8695652173913043
93,1,1,1,0,0.9000000090995001,0.09999999090049994,0.9,10,0.8709677419354839
94,0,0,1,0,0.9000000090995001,0.09999999090049994,0.9,10,0.8617021276595744
95,0,1,0,1,0.99000000090995,0.009999999090050005,0.9,10,0.8526315789473684
96,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8541666666666666
97,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8556701030927835
98,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8571428571428571
99,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8585858585858586
100,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.86
101,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8613861386138614
102,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8627450980392157
103,1,0,0,1,0.09900000009099497,0.900999999909005,0.9,10,0.8640776699029126
104,1,1,1,0,0.09900000009099497,0.900999999909005,0.9,10,0.8653846153846154
105,1,0,0,1,0.09900000009099497,0.900999999909005,0.9,10,0.8666666666666667
106,0,1,0,1,0.09900000009099497,0.900999999909005,0.9,10,0.8584905660377359
107,1,0,0,1,0.009900000009099491,0.9900999999909005,0.9,10,0.8598130841121495
108,1,0,0,1,0.009900000009099491,0.9900999999909005,0.9,10,0.8611111111111112
109,0,1,0,1,0.009900000009099491,0.9900999999909005,0.9,10,0.8532110091743119
110,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8545454545454545
111,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8558558558558559
112,1,0,0,1,9.900000009099488e-4,0.99900999999909,0.9,10,0.8571428571428571
113,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8584070796460177
114,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8596491228070176
115,1,0,0,1,9.900000009099488e-4,0.99900999999909,0.9,10,0.8608695652173913
116,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8620689655172413
117,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8632478632478633
118,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.864406779661017
119,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.865546218487395
120,1,1,1,0,9.900000009099488e-4,0.99900999999909,0.9,10,0.8666666666666667
1,0,0,1,0,0.5,0.5,0.9,15,0
2,0,1,0,1,0.95,0.050000000000000044,0.9,15,0
3,0,1,0,1,0.09499999999999997,0.905,0.9,15,0
4,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.25
5,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.4
6,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.5
7,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.5714285714285714
8,1,0,0,1,0.009499999999999995,0.9905,0.9,15,0.625
9,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.6666666666666666
10,1,0,0,1,0.009499999999999995,0.9905,0.9,15,0.7
11,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.7272727272727273
12,1,1,1,0,0.009499999999999995,0.9905,0.9,15,0.75
13,1,0,0,1,0.009499999999999995,0.9905,0.9,15,0.7692307692307693
14,0,1,0,1,0.009499999999999995,0.9905,0.9,15,0.7142857142857143
15,1,0,0,1,9.499999999999995e-4,0.99905,0.9,15,0.7333333333333333
16,1,1,1,0,9.499999999999995e-4,0.99905,0.9,15,0.75
17,1,0,0,1,9.499999999999995e-4,0.99905,0.9,15,0.7647058823529411
18,1,0,0,1,9.499999999999995e-4,0.99905,0.9,15,0.7777777777777778
19,1,0,0,1,9.499999999999995e-4,0.99905,0.9,15,0.7894736842105263
20,1,1,1,0,9.499999999999995e-4,0.99905,0.9,15,0.8
21,1,0,0,1,9.499999999999995e-4,0.99905,0.9,15,0.8095238095238095
22,0,1,0,1,9.499999999999995e-4,0.99905,0.9,15,0.7727272727272727
23,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.782608695652174
24,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.7916666666666666
25,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8
26,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8076923076923077
27,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8148148148148148
28,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8214285714285714
29,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8275862068965517
30,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8333333333333334
31,1,0,0,1,9.499999999999992e-5,0.999905,0.9,15,0.8387096774193549
32,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.84375
33,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8484848484848485
34,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8529411764705882
35,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8571428571428571
36,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8611111111111112
37,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8648648648648649
38,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.868421052631579
39,1,0,0,1,9.499999999999992e-5,0.999905,0.9,15,0.8717948717948718
40,1,0,0,1,9.499999999999992e-5,0.999905,0.9,15,0.875
41,1,0,0,1,9.499999999999992e-5,0.999905,0.9,15,0.8780487804878049
42,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8809523809523809
43,1,0,0,1,9.499999999999992e-5,0.999905,0.9,15,0.8837209302325582
44,1,0,0,1,9.499999999999992e-5,0.999905,0.9,15,0.8863636363636364
45,1,1,1,0,9.499999999999992e-5,0.999905,0.9,15,0.8888888888888888
